root_id,hemisphere,type,column_id,x,y,p,q,annotation_v3_1_0_type,type_match,lens_index,retinal_direction,experimental_screen_transform
720575940627062274,right,T5d,544,3,-13,-10,-3,T5d,True,,,
720575940627062291,right,T5b,644,-6,18,15,3,T5b,True,,,
720575940627063326,right,T5b,398,-3,22,14,8,T5b,True,,,
720575940627066364,right,T4a,57,6,-11,-12,1,T4a,True,,,
720575940627068568,left,T5c,731,-6,9,10,-1,T5c,True,,,
720575940627070308,left,T5d,710,4,-25,-17,-8,T5d,True,,,
720575940627072586,left,T5a,146,1,-6,-4,-2,T5a,True,,,
720575940627074429,left,T5a,149,6,-14,-13,-1,T5a,True,,,
720575940627075721,right,T5a,173,2,-25,-15,-10,T5a,True,,,
720575940627078489,left,T5a,644,-6,18,15,3,T5a,True,,,
720575940627078730,left,T5d,724,4,2,-3,5,T5d,True,,,
720575940627079257,left,T4d,694,4,3,-3,6,T4d,True,,,
720575940627082633,right,T4c,651,-4,-5,1,-6,T4c,True,,,
720575940627086681,right,T5d,787,3,28,11,17,T5d,True,,,
720575940627087418,left,T5d,296,1,-18,-10,-8,T5d,True,,,
720575940627087930,right,T5b,258,-4,-17,-5,-12,T5b,True,,,
720575940627090002,right,T5b,758,5,-1,-6,5,T5b,True,,,
720575940627091593,right,T5c,144,7,-11,-13,2,T5c,True,,,
720575940627093050,left,T5c,773,5,-19,-15,-4,T5c,True,,,
720575940627094346,right,T4d,1,-6,13,12,1,T4d,True,,,
720575940627097118,right,T5d,521,6,-9,-11,2,T5d,True,,,
720575940627098634,left,T5b,563,5,-13,-12,-1,T5b,True,,,
720575940627100170,right,T5d,476,-1,15,8,7,T5d,True,,,
720575940627100362,left,T4d,646,6,-24,-18,-6,T4d,True,,,
720575940627100618,right,T4c,48,-4,-22,-7,-15,T4c,True,,,
720575940627102802,right,T4c,12,-7,9,11,-2,T4c,True,,,
720575940627103588,right,T4b,667,1,-28,-15,-13,T4b,True,,,
720575940627107134,right,T5d,300,4,-18,-13,-5,T5d,True,,,
720575940627108874,right,T5d,235,4,11,1,10,T5d,True,,,
720575940627110226,right,T4c,283,-4,4,6,-2,T4c,True,,,
720575940627110385,right,T4c,744,-4,25,16,9,T4c,True,,,
720575940627110531,left,T5b,414,4,21,6,15,T5b,True,,,
720575940627111250,right,T4d,314,-9,5,11,-6,T4d,True,,,
720575940627113994,right,T4c,90,-4,5,6,-1,T4c,True,,,
720575940627114904,left,T4d,247,-4,-15,-4,-11,T4d,True,,,
720575940627115038,right,T4c,565,0,-26,-13,-13,T4c,True,,,
720575940627115858,right,T5c,479,-2,10,7,3,T5c,True,,,
720575940627116042,right,T4d,143,-4,16,12,4,T4d,True,,,
720575940627119237,left,T5d,225,2,-26,-15,-11,T5d,True,,,
720575940627119390,left,T4c,599,-1,9,5,4,T4c,True,,,
720575940627122718,right,T5c,537,0,-23,-12,-11,T5c,True,,,
720575940627124746,right,T5b,22,-1,3,2,1,T5b,True,,,
720575940627130442,right,T4c,178,2,11,3,8,T4c,True,,,
720575940627131910,right,T4c,391,4,-3,-6,3,T4c,True,,,
720575940627133457,right,T5a,543,-1,-4,-1,-3,T5a,True,,,
720575940627134010,right,T5b,742,-4,11,9,2,T5b,True,,,
720575940627135625,right,T5d,652,-6,-11,0,-11,T5d,True,,,
720575940627138137,left,T5d,130,2,12,4,8,T5d,True,,,
720575940627139410,right,T5b,150,-8,5,10,-5,T5b,True,,,
720575940627141306,left,T5d,470,4,-9,-9,0,T5d,True,,,
720575940627141946,right,T5b,386,-6,19,15,4,T5b,True,,,
720575940627145861,left,T5c,580,-2,-23,-10,-13,T5c,True,,,
720575940627147052,right,T4a,468,-3,11,8,3,T4a,True,,,
720575940627147308,right,T4b,232,-4,13,10,3,T4b,True,,,
720575940627149322,right,T5d,644,-6,18,15,3,T5d,True,,,
720575940627149834,right,T4a,492,-7,-2,6,-8,T4a,True,,,
720575940627150650,right,T5b,19,-7,17,15,2,T5b,True,,,
720575940627150985,right,T4b,138,0,27,13,14,T4b,True,,,
720575940627152442,right,T5d,311,-7,15,14,1,T5d,True,,,
720575940627153939,right,T5a,711,-1,19,10,9,T5a,True,,,
720575940627154313,right,T4b,519,-5,-5,2,-7,T4b,True,,,
720575940627155953,left,T4b,288,-1,30,16,14,T4b,True,,,
720575940627157745,right,T4d,131,-6,20,16,4,T4d,True,,,
720575940627158289,right,T5d,214,-5,3,6,-3,T5d,True,,,
720575940627159070,left,T5d,349,-5,-14,-2,-12,T5d,True,,,
720575940627159429,right,T5a,484,3,-9,-8,-1,T5a,True,,,
720575940627159685,right,T5a,185,2,-11,-8,-3,T5a,True,,,
720575940627160709,right,T4a,176,-2,13,8,5,T4a,True,,,
720575940627161884,left,T5a,370,-3,21,13,8,T5a,True,,,
720575940627166024,left,T4a,232,-4,13,10,3,T4a,True,,,
720575940627166730,right,T5a,535,8,-4,-10,6,T5a,True,,,
720575940627170250,right,T5c,668,1,19,8,11,T5c,True,,,
720575940627170437,right,T4a,598,2,-18,-11,-7,T4a,True,,,
720575940627173263,right,T5c,362,2,-20,-12,-8,T5c,True,,,
720575940627175623,left,T4c,495,4,5,-2,7,T4c,True,,,
720575940627175754,left,T4a,65,-1,28,15,13,T4a,True,,,
720575940627177605,left,T5c,104,-1,-27,-13,-14,T5c,True,,,
720575940627179401,right,T4c,400,1,-29,-16,-13,T4c,True,,,
720575940627179539,right,T4c,570,2,25,10,15,T4c,True,,,
720575940627179913,left,T5d,266,-1,-25,-12,-13,T5d,True,,,
720575940627184394,left,T5b,112,-6,1,6,-5,T5b,True,,,
720575940627186569,left,T5b,570,2,25,10,15,T5b,True,,,
720575940627187475,left,T5a,186,-1,26,14,12,T5a,True,,,
720575940627188241,right,T4d,724,4,2,-3,5,T4d,True,,,
720575940627191171,left,T5a,304,6,5,-4,9,T5a,True,,,
720575940627192842,left,T5a,417,-6,-10,1,-11,T5a,True,,,
720575940627193406,left,T4a,205,5,-6,-8,2,T4a,True,,,
720575940627193481,right,T4c,698,6,-7,-10,3,T4c,True,,,
720575940627200812,right,T4a,437,-3,12,9,3,T4a,True,,,
720575940627201929,right,T4a,219,6,-4,-8,4,T4a,True,,,
720575940627203977,right,T5a,26,1,-3,-3,0,T5a,True,,,
720575940627208647,left,T5d,199,0,-12,-6,-6,T5d,True,,,
720575940627211353,right,T4d,742,-4,11,9,2,T4d,True,,,
720575940627211786,left,T5c,388,3,19,6,13,T5c,True,,,
720575940627212388,left,T4d,554,-3,-27,-11,-16,T4d,True,,,
720575940627212618,right,T5b,292,-4,18,13,5,T5b,True,,,
720575940627214504,right,T4a,569,6,6,-3,9,T4a,True,,,
720575940627214666,left,T4b,548,1,-16,-9,-7,T4b,True,,,
720575940627215377,right,T5c,74,-1,-9,-4,-5,T5c,True,,,
720575940627215449,left,T5c,397,-3,-19,-7,-12,T5c,True,,,
720575940627216259,right,T4c,650,-3,-25,-10,-15,T4c,True,,,
720575940627217832,left,T4a,47,-9,-1,8,-9,T4a,True,,,
720575940627218963,left,T4b,187,3,21,7,14,T4b,True,,,
720575940627223634,right,T4c,84,-2,12,8,4,T4c,True,,,
720575940627228754,left,T4b,705,1,1,-1,2,T4b,True,,,
720575940627229059,left,T4c,628,0,0,0,0,T4c,True,,,
720575940627230750,right,T4d,478,-7,16,15,1,T4d,True,,,
720575940627231006,right,T5d,781,-5,26,18,8,T5d,True,,,
720575940627231262,right,T5c,295,-2,29,16,13,T5c,True,,,
720575940627231498,right,T5a,565,0,-26,-13,-13,T5a,True,,,
720575940627231896,left,T4c,168,-1,17,9,8,T4c,True,,,
720575940627232286,right,T4b,448,0,30,15,15,T4b,True,,,
720575940627238430,left,T5d,392,-4,7,7,0,T5d,True,,,
720575940627245075,left,T5a,492,-7,-2,6,-8,T5a,True,,,
720575940627245693,left,T4c,779,8,6,-5,11,T4c,True,,,
720575940627247620,right,T4b,309,-6,12,12,0,T4b,True,,,
720575940627248280,left,T5d,659,-4,-6,1,-7,T5d,True,,,
720575940627250436,right,T5a,220,2,-6,-5,-1,T5a,True,,,
720575940627251864,left,T5c,223,-2,26,15,11,T5c,True,,,
720575940627254020,right,T5d,486,0,1,0,1,T5d,True,,,
720575940627254532,right,T5b,538,-4,1,4,-3,T5b,True,,,
720575940627254842,right,T5b,702,-5,23,16,7,T5b,True,,,
720575940627254873,left,T5d,434,-3,7,6,1,T5d,True,,,
720575940627255818,right,T5c,542,6,-13,-13,0,T5c,True,,,
720575940627256634,right,T5c,44,5,-10,-10,0,T5c,True,,,
720575940627259155,right,T4c,500,7,-8,-11,3,T4c,True,,,
720575940627259525,left,T4b,582,-1,23,12,11,T4b,True,,,
720575940627259665,left,T5a,668,1,19,8,11,T5a,True,,,
720575940627262089,left,T5a,122,-5,9,9,0,T5a,True,,,
720575940627262440,right,T5b,734,2,0,-2,2,T5b,True,,,
720575940627262739,left,T5c,230,2,9,2,7,T5c,True,,,
720575940627263400,right,T4d,409,0,-3,-2,-1,T4d,True,,,
720575940627263763,left,T5c,269,2,-19,-12,-7,T5c,True,,,
720575940627264168,right,T5c,199,0,-12,-6,-6,T5c,True,,,
720575940627266054,right,T4a,763,-5,14,12,2,T4a,True,,,
720575940627266566,right,T5d,415,6,12,0,12,T5d,True,,,
720575940627266822,right,T4b,130,2,12,4,8,T4b,True,,,
720575940627268113,left,T5a,482,1,17,7,10,T5a,True,,,
720575940627274345,right,T5d,256,5,-20,-15,-5,T5d,True,,,
720575940627277587,left,T5c,567,-2,22,13,9,T5c,True,,,
720575940627277854,left,T4d,63,4,12,2,10,T4d,True,,,
720575940627285381,left,T5c,606,-1,-19,-9,-10,T5c,True,,,
720575940627286012,left,T5d,509,-4,10,9,1,T5d,True,,,
720575940627286153,right,T4a,583,3,-25,-16,-9,T4a,True,,,
720575940627288580,right,T4c,264,-1,-6,-2,-4,T4c,True,,,
720575940627288851,left,T4b,732,-3,6,6,0,T4b,True,,,
720575940627289109,right,T5a,110,-7,0,7,-7,T5a,True,,,
720575940627291962,left,T5a,234,1,3,0,3,T5a,True,,,
720575940627295242,left,T5b,537,0,-23,-12,-11,T5b,True,,,
720575940627295896,right,T5c,13,-1,-26,-12,-14,T5c,True,,,
720575940627296168,left,T4b,317,-5,-4,3,-7,T4b,True,,,
720575940627297106,left,T5d,187,3,21,7,14,T5d,True,,,
720575940627301209,left,T4d,375,-6,7,9,-2,T4d,True,,,
720575940627302745,left,T4a,463,5,17,3,14,T4a,True,,,
720575940627304573,left,T4a,189,6,13,0,13,T4a,True,,,
720575940627304762,left,T4d,243,-1,-21,-10,-11,T4d,True,,,
720575940627306261,right,T4c,274,6,4,-4,8,T4c,True,,,
720575940627309929,left,T4b,181,1,-4,-3,-1,T4b,True,,,
720575940627310425,left,T4a,198,6,2,-5,7,T4a,True,,,
720575940627312456,right,T5b,519,-5,-5,2,-7,T5b,True,,,
720575940627312536,left,T4b,70,-4,21,14,7,T4b,True,,,
720575940627312650,left,T4c,434,-3,7,6,1,T4c,True,,,
720575940627314234,left,T5b,37,1,5,1,4,T5b,True,,,
720575940627314238,left,T5d,415,6,12,0,12,T5d,True,,,
720575940627316026,left,T5a,664,1,-27,-15,-12,T5a,True,,,
720575940627317097,left,T4a,603,-3,-23,-9,-14,T4a,True,,,
720575940627319562,left,T4a,464,4,0,-4,4,T4a,True,,,
720575940627322128,left,T5c,86,-5,-7,1,-8,T5c,True,,,
720575940627323157,right,T5b,746,-3,3,4,-1,T5b,True,,,
720575940627326825,right,T4a,600,3,-10,-8,-2,T4a,True,,,
720575940627327034,right,T4c,755,4,19,5,14,T4c,True,,,
720575940627328873,left,T5b,534,3,2,-2,4,T5b,True,,,
720575940627329149,left,T4b,584,4,23,7,16,T4b,True,,,
720575940627329385,left,T4c,603,-3,-23,-9,-14,T4c,True,,,
720575940627330063,right,T5a,542,6,-13,-13,0,T5a,True,,,
720575940627330319,right,T5c,521,6,-9,-11,2,T5c,True,,,
720575940627331856,right,T5a,438,2,27,11,16,T5a,True,,,
720575940627332233,left,T5b,274,6,4,-4,8,T5b,True,,,
720575940627332457,left,T4c,469,-7,13,13,0,T4c,True,,,
720575940627333139,left,T4b,104,-1,-27,-13,-14,T4b,True,,,
720575940627333202,left,T4a,399,-2,-28,-12,-16,T4a,True,,,
720575940627334500,right,T4d,613,-8,-4,6,-10,T4d,True,,,
720575940627335576,left,T5b,131,-6,20,16,4,T5b,True,,,
720575940627339285,left,T4b,606,-1,-19,-9,-10,T4b,True,,,
720575940627343997,right,T4d,725,-3,-24,-9,-15,T4d,True,,,
720575940627344729,left,T5d,767,1,28,13,15,T5d,True,,,
720575940627346186,right,T4a,709,-2,-24,-10,-14,T4a,True,,,
720575940627348841,right,T5b,773,5,-19,-15,-4,T5b,True,,,
720575940627348861,left,T4d,587,4,22,7,15,T4d,True,,,
720575940627350661,left,T4b,114,2,-13,-9,-4,T4b,True,,,
720575940627351897,left,T5b,65,-1,28,15,13,T5b,True,,,
720575940627354374,left,T4b,84,-2,12,8,4,T4b,True,,,
720575940627357080,left,T5b,542,6,-13,-13,0,T5b,True,,,
720575940627364623,right,T5a,297,7,-9,-12,3,T5a,True,,,
720575940627369237,right,T5d,111,2,-24,-14,-10,T5d,True,,,
720575940627370664,right,T5a,88,7,4,-5,9,T5a,True,,,
720575940627372565,right,T5b,270,1,-8,-5,-3,T5b,True,,,
720575940627375106,right,T4a,133,-3,20,13,7,T4a,True,,,
720575940627378965,right,T5b,93,-6,3,7,-4,T5b,True,,,
720575940627379219,left,T4d,206,-3,5,5,0,T4d,True,,,
720575940627384582,left,T4b,306,3,7,0,7,T4b,True,,,
720575940627385877,right,T4a,507,-5,-12,-1,-11,T4a,True,,,
720575940627386874,left,T5a,548,1,-16,-9,-7,T5a,True,,,
720575940627387273,left,T5c,221,-7,3,8,-5,T5c,True,,,
720575940627390227,left,T4b,416,3,-8,-7,-1,T4b,True,,,
720575940627393129,right,T5c,66,2,15,5,10,T5c,True,,,
720575940627395868,left,T4b,727,7,6,-4,10,T4b,True,,,
720575940627396881,right,T4d,54,-4,3,5,-2,T4d,True,,,
720575940627397507,right,T5d,719,1,27,12,15,T5d,True,,,
720575940627397662,left,T4a,637,3,-21,-14,-7,T4a,True,,,
720575940627398675,right,T4b,342,2,-15,-10,-5,T4b,True,,,
720575940627399445,right,T4d,174,4,-15,-12,-3,T4d,True,,,
720575940627404554,left,T4d,567,-2,22,13,9,T4d,True,,,
720575940627404810,left,T5b,763,-5,14,12,2,T5b,True,,,
720575940627405322,left,T5b,287,-5,13,11,2,T5b,True,,,
720575940627407125,right,T5d,471,3,-26,-16,-10,T5d,True,,,
720575940627407229,left,T4d,270,1,-8,-5,-3,T4d,True,,,
720575940627407887,right,T4b,249,2,-12,-8,-4,T4b,True,,,
720575940627408773,left,T4d,570,2,25,10,15,T4d,True,,,
720575940627409490,right,T5d,286,0,-24,-12,-12,T5d,True,,,
720575940627409680,left,T5a,593,3,-14,-10,-4,T5a,True,,,
720575940627411593,left,T5a,691,6,-21,-17,-4,T5a,True,,,
720575940627414184,right,T4d,238,-8,-3,6,-9,T4d,True,,,
720575940627415976,right,T5b,475,-4,-1,3,-4,T5b,True,,,
720575940627418133,right,T5c,749,-2,1,2,-1,T5c,True,,,
720575940627418184,right,T5d,383,-6,11,11,0,T5d,True,,,
720575940627420162,right,T4d,78,2,20,8,12,T4d,True,,,
720575940627420181,right,T5c,22,-1,3,2,1,T5c,True,,,
720575940627420303,right,T5a,384,-6,-2,5,-7,T5a,True,,,
720575940627423621,left,T5c,650,-3,-25,-10,-15,T5c,True,,,
720575940627423759,right,T4d,656,0,-11,-6,-5,T4d,True,,,
720575940627424424,right,T5d,6,-2,-4,0,-4,T5d,True,,,
720575940627424531,left,T5a,583,3,-25,-16,-9,T5a,True,,,
720575940627426362,right,T5b,520,-2,-22,-9,-13,T5b,True,,,
720575940627427600,left,T4d,33,3,18,6,12,T4d,True,,,
720575940627428248,left,T4a,184,-6,-5,3,-8,T4a,True,,,
720575940627431940,right,T5b,88,7,4,-5,9,T5b,True,,,
720575940627435786,left,T4c,33,3,18,6,12,T4c,True,,,
720575940627435791,right,T4d,74,-1,-9,-4,-5,T4d,True,,,
720575940627437075,left,T4b,464,4,0,-4,4,T4b,True,,,
720575940627437765,right,T5c,759,7,14,0,14,T5c,True,,,
720575940627438086,left,T5a,546,3,6,0,6,T5a,True,,,
720575940627438346,left,T4b,549,0,-9,-5,-4,T4b,True,,,
720575940627442831,right,T4c,364,4,4,-2,6,T4c,True,,,
720575940627443728,right,T4d,759,7,14,0,14,T4d,True,,,
720575940627446549,right,T4c,630,4,8,0,8,T4c,True,,,
720575940627448122,right,T4b,258,-4,-17,-5,-12,T4b,True,,,
720575940627448904,right,T5d,287,-5,13,11,2,T5d,True,,,
720575940627449340,right,T5a,556,0,10,5,5,T5a,True,,,
720575940627453692,right,T5d,164,-1,-2,0,-2,T5d,True,,,
720575940627453995,right,T4c,75,-6,14,13,1,T4c,True,,,
720575940627454407,right,T4c,195,-3,-1,2,-3,T4c,True,,,
720575940627455560,right,T5c,476,-1,15,8,7,T5c,True,,,
720575940627456529,right,T5d,519,-5,-5,2,-7,T5d,True,,,
720575940627456811,right,T4b,251,-1,-14,-6,-8,T4b,True,,,
720575940627461905,right,T5c,407,-5,-10,0,-10,T5c,True,,,
720575940627464220,right,T5a,138,0,27,13,14,T5a,True,,,
720575940627466748,right,T5d,526,0,-10,-5,-5,T5d,True,,,
720575940627467516,right,T5a,551,-4,-9,-1,-8,T5a,True,,,
720575940627469564,right,T4b,305,-7,4,9,-5,T4b,True,,,
720575940627470760,left,T4d,610,2,-23,-14,-9,T4d,True,,,
720575940627470867,right,T5d,459,5,-3,-7,4,T5d,True,,,
720575940627471016,left,T5a,153,8,0,-8,8,T5a,True,,,
720575940627471356,right,T5d,638,-1,7,4,3,T5d,True,,,
720575940627471379,left,T5b,369,5,-5,-8,3,T5b,True,,,
720575940627471503,right,T5a,476,-1,15,8,7,T5a,True,,,
720575940627471633,right,T4d,432,-5,7,8,-1,T4d,True,,,
720575940627473683,right,T4d,187,3,21,7,14,T4d,True,,,
720575940627476742,right,T4d,705,1,1,-1,2,T4d,True,,,
720575940627478147,right,T4c,764,-8,-6,5,-11,T4c,True,,,
720575940627478760,right,T5a,214,-5,3,6,-3,T5a,True,,,
720575940627479016,right,T4b,248,-6,0,6,-6,T4b,True,,,
720575940627479326,right,T4d,343,-3,27,16,11,T4d,True,,,
720575940627479825,right,T5a,33,3,18,6,12,T5a,True,,,
720575940627480472,left,T4d,621,1,24,11,13,T4d,True,,,
720575940627480842,left,T5c,562,-5,-2,4,-6,T5c,True,,,
720575940627483335,right,T5a,250,-1,1,1,0,T5a,True,,,
720575940627484041,right,T5b,604,-6,-17,-3,-14,T5b,True,,,
720575940627485242,left,T4c,283,-4,4,6,-2,T4c,True,,,
720575940627486601,left,T5b,370,-3,21,13,8,T5b,True,,,
720575940627488893,left,T4d,327,5,3,-4,7,T4d,True,,,
720575940627490703,left,T4c,81,6,-2,-7,5,T4c,True,,,
720575940627504456,left,T5d,406,1,-25,-14,-11,T5d,True,,,
720575940627504536,left,T4d,529,2,-2,-3,1,T4d,True,,,
720575940627504698,left,T5a,85,4,-22,-15,-7,T5a,True,,,
720575940627505277,right,T4a,720,-5,21,15,6,T4a,True,,,
720575940627510544,left,T4c,562,-5,-2,4,-6,T4c,True,,,
720575940627510866,left,T4b,436,0,-15,-8,-7,T4b,True,,,
720575940627511528,right,T4d,265,-6,-1,5,-6,T4d,True,,,
720575940627511568,right,T5d,447,-1,2,2,0,T5d,True,,,
720575940627513107,left,T5b,640,-1,-16,-7,-9,T5b,True,,,
720575940627518269,right,T5d,784,-4,29,18,11,T5d,True,,,
720575940627518468,right,T4b,436,0,-15,-8,-7,T4b,True,,,
720575940627521597,right,T5b,784,-4,29,18,11,T5b,True,,,
720575940627521679,right,T5d,532,-8,7,11,-4,T5d,True,,,
720575940627523527,right,T5b,589,-1,-5,-2,-3,T5b,True,,,
720575940627525181,right,T5a,41,-3,28,17,11,T5a,True,,,
720575940627528689,left,T4d,770,5,4,-3,7,T4d,True,,,
720575940627530045,right,T5b,41,-3,28,17,11,T5b,True,,,
720575940627530756,left,T5d,723,-2,-11,-4,-7,T5d,True,,,
720575940627530834,left,T4a,537,0,-23,-12,-11,T4a,True,,,
720575940627531651,left,T5b,23,-3,-16,-5,-11,T5b,True,,,
720575940627534211,left,T5c,259,-7,-5,4,-9,T5c,True,,,
720575940627534613,right,T4a,611,-1,-18,-8,-10,T4a,True,,,
720575940627535047,right,T5a,467,-2,-20,-8,-12,T5a,True,,,
720575940627537064,right,T5d,301,-5,16,13,3,T5d,True,,,
720575940627538600,right,T5c,311,-7,15,14,1,T5c,True,,,
720575940627539204,left,T5a,561,5,7,-2,9,T5a,True,,,
720575940627541400,right,T4d,650,-3,-25,-10,-15,T4d,True,,,
720575940627541480,right,T4a,519,-5,-5,2,-7,T4a,True,,,
720575940627541736,right,T4b,562,-5,-2,4,-6,T4b,True,,,
720575940627547667,left,T4d,476,-1,15,8,7,T4d,True,,,
720575940627550120,right,T5b,158,3,-5,-6,1,T5b,True,,,
720575940627551621,left,T4a,506,1,-12,-7,-5,T4a,True,,,
720575940627554953,left,T5c,329,0,24,12,12,T5c,True,,,
720575940627556651,left,T5b,536,3,4,-1,5,T5b,True,,,
720575940627558537,left,T4d,562,-5,-2,4,-6,T4d,True,,,
720575940627561290,right,T4a,120,-1,-1,0,-1,T4a,True,,,
720575940627561605,left,T5d,358,-3,17,11,6,T5d,True,,,
720575940627562250,right,T4c,213,3,-4,-5,1,T4c,True,,,
720575940627562920,right,T5a,573,4,14,3,11,T5a,True,,,
720575940627563087,left,T5d,256,5,-20,-15,-5,T5d,True,,,
720575940627566930,left,T5a,262,1,-11,-7,-4,T5a,True,,,
720575940627568259,left,T5c,254,3,-24,-15,-9,T5c,True,,,
720575940627571773,right,T5d,785,-3,30,18,12,T5d,True,,,
720575940627572815,left,T4a,144,7,-11,-13,2,T4a,True,,,
720575940627573035,right,T5a,28,5,6,-2,8,T5a,True,,,
720575940627576125,right,T5a,343,-3,27,16,11,T5a,True,,,
720575940627576381,right,T5c,343,-3,27,16,11,T5c,True,,,
720575940627578938,left,T4b,18,5,-16,-13,-3,T4b,True,,,
720575940627579934,right,T5d,456,0,21,10,11,T5d,True,,,
720575940627582525,right,T4d,780,-6,25,18,7,T4d,True,,,
720575940627584787,right,T5b,290,5,-24,-17,-7,T5b,True,,,
720575940627588178,left,T4c,364,4,4,-2,6,T4c,True,,,
720575940627589288,right,T5c,350,1,15,6,9,T5c,True,,,
720575940627592088,left,T4b,223,-2,26,15,11,T4b,True,,,
720575940627595012,right,T4d,193,-5,4,7,-3,T4d,True,,,
720575940627598852,right,T4a,369,5,-5,-8,3,T4a,True,,,
720575940627607829,left,T5c,549,0,-9,-5,-4,T5c,True,,,
720575940627611208,left,T5a,255,-6,-13,-1,-12,T5a,True,,,
720575940627612824,left,T4b,594,7,-16,-15,-1,T4b,True,,,
720575940627616277,left,T4b,508,-5,11,10,1,T4b,True,,,
720575940627621395,left,T5a,469,-7,13,13,0,T5a,True,,,
720575940627621909,right,T5a,179,-5,-16,-3,-13,T5a,True,,,
720575940627622673,left,T5b,758,5,-1,-6,5,T5b,True,,,
720575940627624977,left,T4d,466,1,14,6,8,T4d,True,,,
720575940627627657,left,T4d,736,-8,1,8,-7,T4d,True,,,
720575940627629585,left,T5c,708,-4,-25,-9,-16,T5c,True,,,
720575940627632138,left,T5a,222,-3,26,16,10,T5a,True,,,
720575940627633736,left,T4d,649,-1,5,3,2,T4d,True,,,
720575940627633992,left,T5c,741,-2,-14,-5,-9,T5c,True,,,
720575940627635972,right,T5b,60,-8,8,12,-4,T5b,True,,,
720575940627636296,left,T5d,743,6,-19,-16,-3,T5d,True,,,
720575940627638917,left,T4d,507,-5,-12,-1,-11,T4d,True,,,
720575940627641416,left,T5d,711,-1,19,10,9,T5d,True,,,
720575940627642645,right,T4b,167,0,-17,-9,-8,T4b,True,,,
720575940627642757,left,T4d,126,3,11,2,9,T4d,True,,,
720575940627644693,left,T5d,145,0,4,2,2,T5d,True,,,
720575940627645461,left,T4b,151,-3,-14,-4,-10,T4b,True,,,
720575940627645973,right,T4a,787,3,28,11,17,T4a,True,,,
720575940627648847,right,T5a,1,-6,13,12,1,T5a,True,,,
720575940627651093,left,T5c,216,2,19,7,12,T5c,True,,,
720575940627652629,left,T4c,266,-1,-25,-12,-13,T4c,True,,,
720575940627657749,right,T4c,757,0,-6,-3,-3,T4c,True,,,
720575940627657853,left,T4d,572,-8,3,9,-6,T4d,True,,,
720575940627657969,left,T4c,302,2,17,6,11,T4c,True,,,
720575940627658795,left,T5a,706,5,-27,-19,-8,T5a,True,,,
720575940627661640,right,T5b,286,0,-24,-12,-12,T5b,True,,,
720575940627664719,left,T5c,60,-8,8,12,-4,T5c,True,,,
720575940627664773,left,T4c,698,6,-7,-10,3,T4c,True,,,
720575940627665304,left,T5c,669,4,-16,-12,-4,T5c,True,,,
720575940627666709,left,T5a,33,3,18,6,12,T5a,True,,,
720575940627668245,left,T5a,86,-5,-7,1,-8,T5a,True,,,
720575940627671061,right,T4d,230,2,9,2,7,T4d,True,,,
720575940627671122,left,T4b,472,1,25,11,14,T4b,True,,,
720575940627672074,left,T4b,412,-6,21,16,5,T4b,True,,,
720575940627674255,left,T5a,414,4,21,6,15,T5a,True,,,
720575940627676934,right,T5a,91,-1,6,4,2,T5a,True,,,
720575940627676945,left,T4a,241,2,-17,-11,-6,T4a,True,,,
720575940627681103,right,T5c,531,1,0,-1,1,T5c,True,,,
720575940627682069,left,T4b,433,0,-8,-4,-4,T4b,True,,,
720575940627682556,right,T5c,736,-8,1,8,-7,T5c,True,,,
720575940627682577,right,T5d,501,1,2,0,2,T5d,True,,,
720575940627683727,left,T5d,132,2,4,0,4,T5d,True,,,
720575940627685419,right,T5c,525,-1,-20,-9,-11,T5c,True,,,
